
Dendrite Straightness
 ==================== 
Dendrite Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.970569,,Dendrite,0,1,1,100000000,510000000001,
0.972929,,Dendrite,0,1,1,100000001,510000000050,
0.953495,,Dendrite,0,1,1,100000002,510000000061,
0.972553,,Dendrite,0,1,1,100000003,510000000077,
0.873714,,Dendrite,0,1,1,100000004,510000000095,
0.952391,,Dendrite,0,1,1,100000005,510000000113,
0.921672,,Dendrite,0,1,1,100000006,510000000175,
