
Dendrite Position
 ==================== 
Dendrite Position X,Dendrite Position Y,Dendrite Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
36.9993,21.9709,5.02604,um,Dendrite,Dendrite Position,0,1,1,100000000,510000000001,
21.6195,20.8822,3.66375,um,Dendrite,Dendrite Position,0,1,1,100000001,510000000050,
17.7973,17.2312,3.55132,um,Dendrite,Dendrite Position,0,1,1,100000002,510000000061,
13.1939,9.53844,5.8068,um,Dendrite,Dendrite Position,0,1,1,100000003,510000000077,
31.0969,14.4384,6.15466,um,Dendrite,Dendrite Position,0,1,1,100000004,510000000095,
50.2913,12.378,3.37757,um,Dendrite,Dendrite Position,0,1,1,100000005,510000000113,
3.00342,11.799,1.835,um,Dendrite,Dendrite Position,0,1,1,100000006,510000000175,
