
Dendrite Orientation Angle
 ==================== 
Dendrite Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
-90.8972,°,Dendrite,0,1,1,100000000,510000000001,
117.783,°,Dendrite,0,1,1,100000001,510000000013,
-5.01844,°,Dendrite,0,1,1,100000002,510000000043,
-143.389,°,Dendrite,0,1,1,100000003,510000000068,
80.8692,°,Dendrite,0,1,1,100000004,510000000097,
-38.9902,°,Dendrite,0,1,1,100000005,510000000108,
92.2129,°,Dendrite,0,1,1,100000006,510000000125,
-138.964,°,Dendrite,0,1,1,100000007,510000000135,
