
Dendrite Orientation Angle
 ==================== 
Dendrite Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
26.725,°,Dendrite,0,1,1,100000000,510000000001,
-22.3893,°,Dendrite,0,1,1,100000001,510000000016,
-6.73263,°,Dendrite,0,1,1,100000002,510000000028,
-11.6511,°,Dendrite,0,1,1,100000003,510000000039,
-34.5477,°,Dendrite,0,1,1,100000004,510000000053,
-174.347,°,Dendrite,0,1,1,100000005,510000000058,
