
Dendrite Straightness
 ==================== 
Dendrite Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.856247,,Dendrite,0,1,1,100000000,510000000001,
0.959296,,Dendrite,0,1,1,100000001,510000000019,
0.810516,,Dendrite,0,1,1,100000002,510000000027,
0.972849,,Dendrite,0,1,1,100000003,510000000037,
0.981872,,Dendrite,0,1,1,100000004,510000000046,
0.99204,,Dendrite,0,1,1,100000005,510000000053,
0.973073,,Dendrite,0,1,1,100000006,510000000059,
